zip,count,dollars,latitude,longitude
05048,1,10,43.5708,-72.4131
05049,1,100,43.592,-72.5884
05050,1,10,44.4624,-72.1358
05051,2,200,44.0683,-72.1187
05053,4,300,43.7204,-72.4943
05055,8,755,43.7404,-72.3016
05059,1,100,43.6641,-72.4331
05060,3,225,43.9444,-72.6726
05061,1,100,43.9379,-72.597
05063,2,125,,
05065,1,1000,43.7748,-72.4243
05068,4,35,43.8089,-72.5232
05069,3,150,44.1978,-72.1104
05070,1,25,43.8282,-72.37
05071,4,200,43.5601,-72.5384
05075,6,470,43.8149,-72.2662
05076,1,10,44.1506,-72.2324
05079,2,1000,43.9618,-72.319
05089,1,50,43.476000000000006,-72.411
05091,3,215,43.6248,-72.5385
05112,1,250,,
05143,1,100,43.2831,-72.6031
05154,2,150,43.1647,-72.5319
05156,4,250,43.3034,-72.4778
05168,1,2,,
05201,6,200,42.8827,-73.1923
05250,1,25,43.0857,-73.1594
05251,1,10,43.2636,-73.0766
05301,17,1595,42.8574,-72.5933
05303,1,5,42.9947,-72.7204
05340,1,10,43.1618,-72.9128
05344,1,50,42.9947,-72.7204
05346,3,160,43.0356,-72.5123
05356,2,75,42.9535,-72.8687
05363,1,100,42.8812,-72.8613
05401,24,967,44.483999999999995,-73.2199
05402,1,10,44.4421,-73.0825
05403,15,801,44.4513,-73.1796
05404,3,150,44.4949,-73.1874
05408,3,235,44.512,-73.2492
05437,1,1000,,
05443,1,50,44.146,-73.0717
05445,4,250,44.3113,-73.22800000000001
05446,2,125,44.536,-73.2022
05451,1,50,44.5084,-73.0503
05452,4,135,44.5035,-73.0906
05454,1,100,44.6924,-73.0241
05455,2,20,44.7841,-73.0222
05456,1,25,44.2128,-73.2586
05461,2,50,44.3346,-73.098
05462,4,110,44.3227,-72.9964
05465,4,160,44.458999999999996,-72.9552
05468,3,55,44.6483,-73.1317
05473,1,100,44.2515,-73.2033
05477,3,160,44.3873,-72.9533
05478,3,80,44.8111,-73.089
05482,4,320,44.39,-73.2171
05483,1,10,44.8872,-72.953
05486,8,550,44.64,-73.3113
05487,3,200,44.2261,-73.0157
05489,3,160,44.5391,-72.9258
05491,1,25,44.1326,-73.2793
05495,3,95,44.4367,-73.0957
05530,1,100,,
05601,2,20,44.1991,-72.5596
05602,7,402,44.2641,-72.577
05641,1,10,44.1945,-72.4936
05648,1,100,44.3934,-72.4741
05650,1,100,44.38,-72.4419
05651,2,150,44.2828,-72.4926
05655,2,35,44.6225,-72.595
05656,1,25,44.641999999999996,-72.6712
05660,1,25,44.2596,-72.7494
05663,1,10,44.1809,-72.6789
05672,3,300,44.4695,-72.6923
05675,1,25,44.0782,-72.4263
05676,3,97,44.3451,-72.7798
05677,2,125,44.3828,-72.708
05701,2,35,43.6141,-72.9708
05733,4,275,43.8065,-73.0882
05753,10,351,43.9919,-73.1716
05757,2,150,43.4783,-73.0604
05761,1,10,43.3587,-73.1444
05763,1,10,43.7152,-73.0135
05767,1,300,43.8804,-72.8159
05776,2,75,43.2636,-73.1905
05819,2,59,44.4272,-72.0051
05821,1,10,44.3179,-72.0783
05822,3,125,44.7395,-72.16
05823,1,50,45.0058,-72.1383
05824,2,60,44.4461,-71.8676
05827,1,25,44.6788,-72.3594
05828,1,25,44.4332,-72.1133
05843,1,25,44.507,-72.3638
05855,2,100,44.9393,-72.2065
05862,1,25,44.4624,-72.1358
05871,1,75,44.6636,-71.9572
05906,2,20,44.4663,-71.693
06000,3,30,,
06001,2,60,41.7905,-72.8653
06002,2,35,41.8316,-72.7249
06009,1,50,,
06010,3,160,41.6823,-72.9302
06011,1,10,41.7918,-72.7188
06012,2,102,,
06013,1,100,41.7573,-72.9444
06019,4,240,41.8384,-72.8987
06021,2,65,42.0282,-73.1041
06022,3,430,41.8513,-72.9283
06023,2,35,41.6128,-72.719
06032,6,105,41.7284,-72.8415
06033,6,345,41.7073,-72.5727
06035,3,135,41.9602,-72.7994
06037,2,30,41.6029,-72.77
06039,2,110,41.9516,-73.4377
06040,12,448,41.7777,-72.5244
06042,5,255,41.7966,-72.5292
06043,2,20,41.7689,-72.4396
06051,2,75,41.6667,-72.7722
06052,2,125,41.6588,-72.7989
06053,2,75,41.6867,-72.7908
06057,1,10,41.8468,-73.0104
06058,1,100,41.9854,-73.1992
06060,2,20,42.0219,-72.8409
06062,1,10,41.6727,-72.8644
06063,1,75,41.9249,-72.9827
06066,5,65,41.8501,-72.4649
06069,2,150,41.8714,-73.4578
06070,7,600,41.8737,-72.8213
06074,5,80,41.8341,-72.5576
06078,4,80,41.99,-72.642
06082,5,235,41.989,-72.5652
06084,4,210,41.8696,-72.3718
06085,1,100,41.7477,-72.8874
06088,1,50,41.9099,-72.6029
06089,1,100,41.8372,-72.8253
06090,1,25,41.9556,-72.862
06095,5,210,41.8561,-72.6639
06098,2,110,41.9252,-73.0663
06103,3,135,41.7672,-72.676
06105,2,60,41.7691,-72.70100000000001
06106,2,60,41.7498,-72.6947
06107,4,90,41.7556,-72.7532
06109,4,135,41.7013,-72.6763
06110,3,135,41.7326,-72.7337
06111,3,135,41.68600000000001,-72.7296
06114,2,30,41.7403,-72.6807
06117,6,450,41.79,-72.7457
06119,17,573,41.7628,-72.7268
06149,1,10,,
06211,1,1,,
06226,5,210,41.7149,-72.2134
06232,2,75,41.7332,-72.3767
06234,3,225,41.7807,-71.9541
06235,2,15,41.8026,-72.1372
06238,2,35,41.7822,-72.3332
06239,1,10,41.7982,-71.8807
06247,1,10,41.7671,-72.0662
06249,2,150,41.633,-72.244
06250,3,160,41.7698,-72.2011
06260,1,10,41.9185,-71.8968
06268,5,290,41.7997,-72.2478
06278,2,50,41.888999999999996,-72.1476
06279,1,50,41.8966,-72.2622
06281,3,50,41.9602,-72.00399999999999
06282,1,25,41.9153,-72.0937
06320,2,20,41.3507,-72.1062
06333,2,125,41.3668,-72.233
06334,4,85,41.5465,-72.1711
06335,3,35,41.4285,-72.0672
06340,6,325,41.3572,-72.0579
06351,1,50,41.6052,-71.9808
06355,10,735,41.3616,-71.9774
06357,2,100,41.3253,-72.2108
06359,1,50,41.4531,-71.8727
06360,4,40,41.5371,-72.0849
06371,7,143,41.3347,-72.3086
06378,3,100,41.3664,-71.9155
06382,1,25,41.4622,-72.1126
06385,5,556,41.3469,-72.1458
06401,1,10,41.3427,-73.0742
06403,1,15,41.4369,-73.0597
06405,4,425,41.28,-72.8106
06410,5,90,41.5055,-72.9081
06412,1,25,41.4049,-72.4643
06413,4,70,41.2912,-72.528
06415,3,40,41.5662,-72.3441
06416,2,60,41.6105,-72.6663
06417,2,35,41.3765,-72.4486
06419,4,115,41.3696,-72.5712
06420,2,75,41.4966,-72.2725
06422,3,300,41.465,-72.6875
06423,4,330,41.4696,-72.4059
06424,5,90,41.5761,-72.5093
06426,1,10,41.3549,-72.3965
06437,5,235,41.3154,-72.6968
06442,3,90,41.3421,-72.4404
06443,8,370,41.309,-72.6153
06447,3,105,41.6412,-72.4609
06450,2,28,41.5334,-72.7997
06451,3,50,41.5401,-72.8189
06457,8,350,41.5569,-72.6652
06460,11,401,41.2175,-73.0549
06461,2,60,41.2338,-73.0747
06468,1,100,41.3312,-73.2243
06470,4,95,41.3931,-73.3167
06473,8,231,41.3822,-72.8585
06475,3,250,41.2913,-72.385
06477,1,50,41.2815,-73.0287
06479,3,180,41.5797,-72.899
06480,3,250,41.5852,-72.6128
06481,1,10,41.5341,-72.6997
06483,1,5,41.3862,-73.0817
06484,6,270,41.3047,-73.1294
06488,4,73,41.4767,-73.2241
06489,4,70,41.6052,-72.8727
06492,6,280,41.46,-72.8222
06498,1,25,41.2927,-72.4563
06510,1,50,41.3087,-72.9271
06511,30,2589,41.3184,-72.9318
06512,2,35,41.2805,-72.8741
06513,2,125,41.3072,-72.8654
06514,5,95,41.361999999999995,-72.9361
06515,6,175,41.3293,-72.9664
06516,5,295,41.2701,-72.9638
06517,15,710,41.3484,-72.9117
06518,4,475,41.4097,-72.911
06519,1,25,41.2963,-72.9373
06520,1,100,41.3657,-72.9275
06524,4,95,41.4262,-73.0007
06525,2,150,41.3517,-73.0139
06604,1,10,41.1796,-73.2019
06605,2,60,41.1668,-73.2163
06606,1,10,41.2091,-73.2086
06611,7,125,41.2564,-73.2111
06612,5,190,41.2523,-73.2871
06614,6,90,41.216,-73.1304
06615,1,10,41.177,-73.1336
06708,4,130,41.5511,-73.0645
06716,1,40,41.597,-72.9828
06751,1,50,41.6387,-73.2091
06752,2,300,41.5287,-73.3609
06754,1,20,41.7444,-73.3019
06755,1,25,41.6486,-73.4835
06757,1,10,41.7316,-73.4583
06759,3,210,41.7541,-73.2
06762,2,165,41.5343,-73.1131
06770,1,20,41.492,-73.0493
06776,2,110,41.5817,-73.4128
06777,1,25,41.6903,-73.3103
06783,2,100,41.5509,-73.2993
06784,2,125,41.5714,-73.4947
06790,4,40,41.8131,-73.1156
06795,2,45,41.6057,-73.1221
06798,1,5,41.5521,-73.2083
06801,4,80,41.3813,-73.4008
06804,5,180,41.465,-73.398
06807,5,235,41.053000000000004,-73.5935
06810,8,205,41.3917,-73.4532
06811,8,430,41.424,-73.4716
06812,4,200,41.473,-73.4978
06820,3,70,41.0768,-73.4853
06824,17,1852,41.1692,-73.2681
06825,4,65,41.1928,-73.2402
06830,12,1385,41.0427,-73.6262
06831,5,330,41.0549,-73.6594
06840,5,500,41.151,-73.4944
06850,8,1045,41.1222,-73.4358
06851,9,430,41.1323,-73.4058
06853,1,25,41.0702,-73.4397
06854,3,150,41.0957,-73.4285
06855,4,950,41.1014,-73.4011
06870,7,705,41.0354,-73.5673
06877,7,495,41.2977,-73.4973
06878,1,25,41.038000000000004,-73.5811
06880,12,640,41.1434,-73.3496
06881,1,100,41.3089,-73.3637
06883,5,220,41.2195,-73.3715
06890,3,160,41.1428,-73.2884
06896,4,105,41.2711,-73.3863
06897,10,700,41.2018,-73.4383
06901,4,160,41.0531,-73.539
06902,9,135,41.0602,-73.5445
06903,6,435,41.1352,-73.5684
06905,2,1010,41.0888,-73.5435
06907,2,510,41.0942,-73.5203
06984,1,50,,
07001,2,200,40.5826,-74.2785
07002,3,160,40.6664,-74.1192
07003,10,440,40.8035,-74.1891
07005,4,125,40.9115,-74.414
07006,4,95,40.8545,-74.2789
07008,1,10,40.5823,-74.2313
07009,7,165,40.8534,-74.2297
07010,3,130,40.8222,-73.988
07011,1,10,40.8789,-74.1425
07012,2,150,40.8488,-74.1612
07013,2,35,40.8693,-74.1711
07016,5,315,40.6554,-74.3057
07020,2,60,40.8317,-73.9738
07021,1,100,40.8279,-74.2797
07023,8,561,40.6419,-74.3868
07024,9,611,40.8503,-73.9745
07026,1,5,40.8789,-74.1081
07028,3,200,40.804,-74.2055
07029,1,10,40.7445,-74.1508
07030,35,2160,40.7445,-74.0329
07031,1,20,40.7898,-74.1343
07032,5,153,40.7647,-74.1471
07034,1,50,40.8825,-74.383
07036,2,35,40.6354,-74.2556
07039,8,430,40.7896,-74.3202
07040,20,1765,40.7279,-74.2656
07041,6,290,40.7228,-74.3015
07042,24,2100,40.8131,-74.2165
07043,16,570,40.843,-74.2011
07044,7,320,40.8319,-74.2428
07045,6,175,40.9049,-74.3646
07047,2,150,40.7939,-74.0258
07050,1,20,40.7692,-74.2355
07052,7,710,40.7859,-74.2568
07054,1,50,40.8621,-74.4117
07055,3,120,40.8601,-74.1283
07059,8,465,40.6318,-74.5105
07065,6,145,40.6087,-74.2819
07067,3,95,40.5937,-74.3164
07068,1,5,40.8203,-74.3047
07069,2,525,40.6378,-74.4514
07070,7,253,40.8292,-74.1121
07071,2,60,40.8094,-74.1245
07075,2,10,40.8493,-74.0878
07076,7,360,40.6379,-74.3682
07077,1,20,40.5542,-74.2607
07078,1,5,40.7368,-74.3271
07079,14,899,40.7465,-74.2575
07080,1,1000,40.5839,-74.4147
07081,4,185,40.7015,-74.3227
07083,2,50,40.6952,-74.2677
07086,5,65,40.7681,-74.0208
07087,3,155,40.7674,-74.0323
07090,8,330,40.6479,-74.3451
07093,5,400,40.7888,-74.0115
07094,5,600,40.791,-74.0634
07100,2,200,,
07101,1,50,40.7361,-74.2251
07102,3,140,40.732,-74.1765
07103,1,50,40.736999999999995,-74.1964
07110,6,335,40.8185,-74.1589
07111,1,25,40.7261,-74.2313
07202,2,50,40.6565,-74.2215
07204,1,100,40.6651,-74.267
07208,1,10,40.6747,-74.2239
07302,35,2326,40.7221,-74.0469
07303,1,50,40.7328,-74.0755
07304,7,190,40.718,-74.0754
07305,2,125,40.702,-74.089
07306,16,621,40.7321,-74.066
07307,8,340,40.7482,-74.0498
07310,9,920,40.7324,-74.0431
07403,2,200,41.0128,-74.3338
07404,1,50,,
07405,1,50,40.9988,-74.4261
07407,2,50,40.9069,-74.1209
07410,14,1902,40.9343,-74.1166
07417,5,165,41.0081,-74.2113
07418,2,130,41.2356,-74.4885
07421,3,40,41.1709,-74.3686
07422,1,10,41.1826,-74.4564
07423,1,10,41.0004,-74.1025
07424,3,255,40.8835,-74.2144
07430,7,380,41.0817,-74.1861
07436,2,100,41.0294,-74.2338
07441,1,25,,
07442,3,45,40.9993,-74.2876
07444,1,100,40.9655,-74.3016
07446,5,220,41.0577,-74.1445
07450,11,475,40.982,-74.1131
07452,4,160,40.9602,-74.1254
07456,9,305,41.0928,-74.2659
07458,3,200,41.0443,-74.0981
07460,1,25,41.0992,-74.5283
07461,4,235,41.2292,-74.5992
07463,1,10,41.013000000000005,-74.1243
07465,1,10,41.0544,-74.279
07470,7,320,40.9471,-74.2466
07480,3,45,41.0915,-74.375
07481,5,225,40.9978,-74.166
07503,1,5,40.897,-74.1573
07504,1,10,40.9122,-74.1452
07506,6,375,40.9564,-74.1569
07507,1,15,41.0114,-74.3048
07508,1,10,40.9457,-74.1826
07522,1,25,40.9252,-74.1781
07530,1,10,41.0114,-74.3048
07540,1,200,,
07601,6,220,40.8882,-74.0503
07604,2,20,40.8623,-74.0756
07605,1,25,40.8629,-73.9879
07606,1,50,40.8634,-74.0456
07607,3,350,40.9024,-74.0629
07620,3,230,40.9511,-73.9308
07621,1,100,40.9238,-73.9989
07624,1,100,40.9721,-73.959
07627,1,50,40.9548,-73.9602
07628,2,27,40.9447,-73.9921
07631,5,120,40.8943,-73.9772
07640,1,25,40.9918,-73.98
07641,1,25,40.9608,-73.9874
07642,2,75,41.0069,-74.0426
07644,3,150,40.8764,-74.0838
07646,1,20,40.9331,-74.0195
07647,2,35,41.0086,-73.9389
07652,4,370,40.9477,-74.0672
07656,1,10,41.0343,-74.0396
07660,2,110,40.8562,-74.023
07661,5,275,40.9265,-74.0392
07663,1,50,40.9031,-74.0955
07666,11,1210,40.8915,-74.0119
07670,9,650,40.9216,-73.9659
07675,1,250,41.0092,-74.0041
07676,5,350,40.9883,-74.0635
07679,1,25,,
07701,4,325,40.3584,-74.0681
07702,1,5,40.3282,-74.0589
07704,3,135,40.3599,-74.0389
07712,5,165,40.2507,-74.0486
07716,3,40,40.4015,-74.0309
07719,7,455,40.1688,-74.072
07722,3,250,40.3012,-74.178
07724,2,75,40.3028,-74.0698
07726,9,305,40.2825,-74.3424
07728,2,105,40.2458,-74.2768
07731,7,231,40.1481,-74.2137
07733,7,260,40.3859,-74.17399999999999
07735,3,60,40.4384,-74.1881
07738,4,453,40.3369,-74.1205
07740,1,25,40.2992,-73.9912
07746,6,310,40.3182,-74.2639
07747,7,440,40.4109,-74.238
07748,10,1175,40.3944,-74.1157
07750,1,50,40.333,-73.9809
07751,2,60,40.3529,-74.2779
07753,3,155,40.2096,-74.0714
07755,1,10,40.2648,-74.0184
07760,3,400,40.3707,-74.0084
07762,2,50,40.1542,-74.0379
07764,2,75,40.2878,-74.0162
07801,3,40,40.9176,-74.5467
07821,2,15,40.9614,-74.7524
07827,1,25,41.3023,-74.75399999999999
07830,3,110,40.7162,-74.8152
07832,4,1060,40.9388,-75.055
07834,3,60,40.8897,-74.4844
07836,1,10,40.8453,-74.7019
07838,1,10,40.852,-74.9418
07840,3,45,40.8529,-74.8343
07843,1,50,40.939,-74.6616
07849,1,100,40.9506,-74.6129
07850,1,10,40.9087,-74.6554
07853,4,145,40.7878,-74.78699999999999
07856,1,10,40.9283,-74.6363
07860,1,50,41.0695,-74.8069
07866,2,50,40.9229,-74.5094
07869,1,15,40.8456,-74.5725
07871,6,61,41.0277,-74.6407
07876,1,10,40.8538,-74.6536
07878,1,10,40.8711,-74.4777
07901,1,50,40.7149,-74.3642
07920,7,1770,40.6789,-74.5605
07921,2,110,40.6571,-74.6432
07922,1,50,40.6752,-74.4346
07924,2,53,40.7225,-74.5778
07927,4,100,40.8223,-74.4569
07928,5,305,40.7305,-74.4017
07930,1,25,40.7892,-74.6776
07931,1,100,40.6996,-74.6536
07932,4,135,40.7757,-74.3928
07933,1,50,40.6877,-74.4681
07936,7,975,40.8192,-74.3636
07940,5,920,40.7599,-74.4179
07946,1,50,40.6727,-74.5183
07950,7,200,40.8445,-74.4824
07960,7,330,40.7952,-74.4873
07974,5,220,40.7004,-74.4023
07981,1,25,40.8219,-74.42
08000,2,60,,
08002,4,160,39.9308,-75.0175
08003,10,790,39.8805,-74.9706
08005,3,60,39.7552,-74.247
08008,2,75,39.6411,-74.1922
08009,2,15,39.7788,-74.9308
08011,1,5,39.976,-74.7114
08012,1,10,39.7901,-75.0367
08016,4,95,40.068000000000005,-74.8454
08020,2,24,39.7992,-75.2237
08021,4,120,39.8036,-75.0058
08022,1,5,40.0642,-74.6899
08026,1,25,39.8365,-74.971
08028,1,2,39.7068,-75.1172
08030,1,3,39.8911,-75.117
08032,1,50,39.7788,-75.0601
08033,5,160,39.8954,-75.0417
08034,4,228,39.9074,-75.0008
08035,1,50,39.8788,-75.0664
08037,1,20,39.638000000000005,-74.7728
08041,1,25,40.0387,-74.6873
08043,2,50,39.8504,-74.9646
08050,3,30,39.705,-74.2604
08052,2,40,39.9511,-74.9946
08053,3,400,39.8845,-74.9067
08054,4,95,39.9478,-74.9036
08055,6,130,39.8637,-74.8223
08057,9,380,39.9683,-74.9533
08060,1,100,40.0086,-74.7896
08062,4,310,39.7252,-75.2065
08065,2,20,40.0037,-75.0257
08071,1,10,39.7312,-75.1297
08074,1,25,39.7206,-75.1681
08075,3,400,40.0293,-74.9497
08078,1,10,39.8508,-75.0742
08079,1,50,39.5591,-75.4521
08080,5,286,39.7473,-75.0899
08081,2,150,39.7354,-74.9864
08083,3,20,39.84,-75.0309
08085,2,35,39.7529,-75.3362
08086,1,25,39.8457,-75.1943
08087,1,100,39.5881,-74.3646
08088,6,305,39.8604,-74.6693
08089,1,10,39.7215,-74.8609
08093,3,30,39.8605,-75.1323
08094,2,60,39.665,-74.971
08096,1,50,39.821999999999996,-75.1297
08098,2,1005,39.6457,-75.3248
08102,2,50,39.9512,-75.1186
08106,1,25,39.891,-75.0724
08107,6,720,39.908,-75.0849
08108,13,1185,39.9157,-75.0634
08109,1,50,39.9519,-75.0482
08135,1,100,,
08201,3,600,39.4218,-74.4949
08203,1,25,39.3702,-74.494
08204,4,275,38.9711,-74.9214
08205,9,220,39.4745,-74.4575
08210,4,85,39.1378,-74.7806
08221,1,10,39.3469,-74.5807
08223,1,50,39.2586,-74.6593
08225,2,30,39.3703,-74.5552
08232,1,25,39.3876,-74.5149
08234,3,70,39.3741,-74.6118
08244,2,35,39.3223,-74.6008
08247,1,50,39.0533,-74.762
08260,1,10,38.9949,-74.83800000000001
08270,1,10,39.2716,-74.7968
08302,2,30,39.3762,-75.1617
08330,2,125,39.431999999999995,-74.6962
08343,2,120,39.6442,-75.1568
08344,1,25,39.5553,-75.0276
08401,1,10,39.3664,-74.4317
08402,1,50,39.3286,-74.509
08406,1,25,39.346,-74.4723
08502,4,215,40.4483,-74.6557
08505,2,50,40.1431,-74.7032
08512,1,100,40.3039,-74.5065
08515,1,100,40.1476,-74.6615
08518,1,10,40.118,-74.8055
08520,10,425,40.2669,-74.525
08525,5,210,40.3902,-74.771
08527,4,310,40.121,-74.3017
08530,9,453,40.3731,-74.9266
08534,6,450,40.3339,-74.7944
08536,4,58,40.3324,-74.5688
08540,51,3593,40.3666,-74.6408
08542,2,110,40.3535,-74.6594
08543,1,100,40.2805,-74.712
08544,2,110,40.3492,-74.6528
08549,1,10,,
08550,11,1735,40.2669,-74.6511
08551,2,110,40.4459,-74.8288
08555,1,25,40.2214,-74.4747
08558,3,300,40.4173,-74.6938
08562,1,25,40.071999999999996,-74.5731
08610,2,35,40.2016,-74.705
08618,9,200,40.2377,-74.7821
08619,5,87,40.2418,-74.6962
08620,3,85,40.167,-74.6488
08628,4,225,40.2655,-74.8168
08648,14,879,40.2795,-74.6912
08690,4,300,40.2336,-74.6576
08691,4,210,40.2197,-74.5939
08701,3,54,40.085,-74.2042
08721,1,50,39.9147,-74.1905
08723,4,161,40.0389,-74.1109
08724,6,160,40.0874,-74.1152
08730,2,125,40.1077,-74.0635
08731,1,10,39.8444,-74.1973
08742,4,200,40.0806,-74.0595
08753,1,50,39.9771,-74.1565
08755,4,135,39.9999,-74.2228
08758,1,25,39.7896,-74.1954
08759,4,225,39.951,-74.3607
08801,1,10,40.6287,-74.8855
08802,1,200,40.695,-75.0281
08807,9,925,40.5904,-74.6267
08809,2,100,40.6412,-74.9088
08816,17,905,40.4284,-74.4064
08817,8,181,40.5171,-74.3973
08820,9,1305,40.578,-74.3589
08822,8,915,40.518,-74.8453
08824,4,160,40.4208,-74.5529
08825,3,120,40.5208,-75.0325
08829,3,175,40.6684,-74.8937
08831,4,210,40.3425,-74.4336
08833,2,110,40.6466,-74.829
08836,1,100,40.6,-74.5572
08837,1,20,40.5325,-74.3375
08840,4,675,40.5449,-74.3517
08844,12,410,40.4775,-74.6272
08846,2,150,40.5759,-74.5008
08850,3,250,40.4493,-74.439
08852,3,125,40.3869,-74.5558
08853,1,10,40.5293,-74.7401
08854,3,150,40.5515,-74.459
08857,7,215,40.398,-74.3236
08858,1,100,40.6918,-74.7525
08859,2,30,40.4587,-74.305
08861,3,55,40.5176,-74.2754
08865,5,130,40.7079,-75.1507
08867,1,20,40.5992,-74.9576
08869,1,20,40.5711,-74.6377
08872,2,45,40.46,-74.3478
08873,19,770,40.5007,-74.5013
08876,4,235,40.588,-74.6874
08882,1,10,40.4444,-74.3801
08889,7,250,40.6156,-74.7724
08901,9,680,40.4891,-74.4482
08902,2,35,40.4538,-74.4823
08904,11,1238,40.4991,-74.4266
09012,7,240,,
09053,1,25,,
09085,1,50,,
09096,1,100,,
09105,1,500,,
09107,1,10,,
09112,2,35,,
09114,2,100,,
09128,1,50,,
09180,6,825,,
09227,2,75,,
09262,1,100,,
09266,1,10,,
09309,1,10,,
09312,1,200,,
09364,1,10,,
09459,1,25,,
09464,2,13,,
09468,1,2500,,
09469,2,150,,
09500,1,25,,
09618,1,25,,
09705,2,110,,
09714,1,100,,
09720,1,20,,
09752,1,25,,
09777,2,300,,
09823,1,10,,
09834,1,10,,
09852,1,500,,
10000,1,10,40.7069,-73.6731
10001,30,1566,40.7484,-73.9967
10002,57,4035,40.7152,-73.9877
10003,103,10196,40.7313,-73.9892
10004,9,660,40.6964,-74.0253
10005,2,150,40.7056,-74.0083
10006,10,585,40.7085,-74.0135
10007,5,1190,40.7139,-74.007
10009,68,12020,40.7262,-73.9796
10010,27,3265,40.7375,-73.9813
10011,84,111932,40.7402,-73.9996
10012,42,4957,40.7255,-73.9983
10013,32,253736,40.7185,-74.0025
10014,58,11928,40.7339,-74.0054
10016,39,3565,40.7443,-73.9781
10017,11,525,40.7517,-73.9707
10018,6,385,40.7547,-73.9925
10019,41,2320,40.7651,-73.9858
10021,39,5168,40.7685,-73.9588
10022,17,765,40.7571,-73.9657
10023,85,14254,40.7764,-73.9827
10024,102,11307,40.7864,-73.9764
10025,100,6342,40.7975,-73.9683
10026,22,1090,40.8019,-73.9531
10027,30,2499,40.8116,-73.955
10028,34,12825,40.7763,-73.9529
10029,13,885,40.7918,-73.9448
10030,5,213,40.8183,-73.9426
10031,16,2460,40.8246,-73.9507
10032,9,215,40.8382,-73.942
10033,17,465,40.8496,-73.9356
10034,20,1740,40.8662,-73.9221
10035,11,1065,40.8011,-73.9371
10036,26,2202,40.7597,-73.9918
10037,6,545,40.8135,-73.9381
10038,14,670,40.7101,-74.0013
10039,3,65,40.8265,-73.9383
10040,15,980,40.8583,-73.9296
10044,3,220,40.7618,-73.9505
10065,17,1855,40.7651,-73.9638
10069,2,200,40.778,-73.9884
10075,16,2345,40.773,-73.9566
10101,2,200,40.7808,-73.9772
10106,1,10000,40.7652,-73.9804
10107,2,200,40.7664,-73.9827
10110,2,300,40.754,-73.9808
10116,1,100,40.7808,-73.9772
10125,1,25,40.7808,-73.9772
10128,44,4033,40.7816,-73.9511
10156,2,100,40.7808,-73.9772
10163,1,50,40.7808,-73.9772
10210,4,1700,,
10276,3,205,40.7808,-73.9772
10280,13,676,40.7105,-74.0163
10282,9,1000,40.7166,-74.0146
10301,15,870,40.6316,-74.0927
10304,5,105,40.6102,-74.0878
10305,1,25,40.5973,-74.0768
10306,3,120,40.5682,-74.1184
10308,1,100,40.5518,-74.1526
10310,5,120,40.6324,-74.1172
10312,3,40,40.5457,-74.1792
10314,5,52,40.6039,-74.1472
10405,1,25,,
10407,1,10,,
10437,1,100,,
10451,1,10,40.8222,-73.9217
10452,2,50,40.8376,-73.9216
10454,1,50,40.8085,-73.9198
10455,2,35,40.8153,-73.9072
10456,1,50,40.8316,-73.9099
10457,1,20,40.8486,-73.8999
10458,2,35,40.8633,-73.8895
10459,2,15,40.8247,-73.89399999999999
10461,6,140,40.8465,-73.84100000000001
10462,1,10,40.8434,-73.8602
10463,20,635,40.8798,-73.9067
10464,2,30,40.8469,-73.7874
10465,2,28,40.8261,-73.8196
10466,1,25,40.8904,-73.8503
10467,2,20,40.8737,-73.8712
10468,1,10,40.8662,-73.9003
10469,6,285,40.8702,-73.8495
10470,1,25,40.9,-73.8622
10471,11,436,40.9011,-73.9053
10472,1,25,40.8295,-73.8716
10473,5,105,40.8194,-73.8606
10500,1,25,,
10501,1,10,41.2946,-73.7611
10503,1,50,41.0259,-73.8718
10504,3,520,41.136,-73.7009
10506,3,700,41.1909,-73.6355
10507,2,75,41.2344,-73.6915
10509,4,110,41.4097,-73.5992
10510,2,26,41.1444,-73.835
10512,6,270,41.4432,-73.6815
10514,20,1195,41.1705,-73.7715
10516,2,110,41.4414,-73.9335
10518,1,100,41.2722,-73.602
10519,2,200,41.3477,-73.661
10520,2,70,41.218,-73.8924
10522,11,918,41.0118,-73.8665
10523,2,125,41.0572,-73.8136
10524,2,35,41.3621,-73.92
10526,1,10,41.3004,-73.6479
10527,2,70,41.3098,-73.753
10528,2,75,40.9719,-73.7181
10530,3,95,41.0197,-73.8074
10532,1,10,41.0953,-73.8017
10533,4,110,41.0381,-73.8597
10536,7,770,41.2709,-73.6841
10537,1,25,41.3374,-73.8838
10538,7,435,40.9351,-73.7572
10541,2,108,41.3717,-73.7508
10543,6,165,40.9525,-73.735
10547,2,60,41.3143,-73.8508
10549,6,285,41.205,-73.7299
10550,3,40,40.9079,-73.83800000000001
10552,4,110,40.9231,-73.8299
10553,1,10,40.9086,-73.8221
10559,1,10,41.119,-73.733
10560,1,50,41.3414,-73.5929
10562,4,165,41.1673,-73.8538
10566,3,30,41.2892,-73.9184
10567,6,320,41.284,-73.8931
10570,6,230,41.135,-73.7845
10573,1,100,41.0222,-73.6798
10576,2,45,41.2042,-73.5732
10577,2,130,41.0384,-73.7156
10579,5,185,41.3728,-73.8502
10580,2,75,40.9734,-73.6907
10583,12,593,40.9927,-73.7995
10587,1,100,41.3287,-73.7423
10589,2,55,41.3346,-73.6951
10590,4,310,41.2553,-73.5402
10591,9,565,41.0897,-73.844
