zip,dollars,timestamp,date,city,state,latitude,longitude
94611,10,"",7/5/14,Oakland,CA,37.8471,-122.2223
94609,10,"",7/2/14,Oakland,CA,37.8361,-122.2637
94609,10,"",7/4/14,Oakland,CA,37.8361,-122.2637
94607,10,"",7/6/14,Oakland,CA,37.8071,-122.2851
94609,10,"",7/4/14,Oakland,CA,37.8361,-122.2637
94618,10,"",7/4/14,Oakland,CA,37.8431,-122.2402
94611,10,"",7/4/14,Oakland,CA,37.8471,-122.2223
94610,10,"",6/28/14,Oakland,CA,37.8126,-122.2443
94610,10,"",5/5/14,Oakland,CA,37.8126,-122.2443
94607,10,"",7/4/14,Oakland,CA,37.8071,-122.2851
94609,10,"",7/5/14,Oakland,CA,37.8361,-122.2637
94607,10,"",5/9/14,Oakland,CA,37.8071,-122.2851
94618,10,"",5/26/14,Oakland,CA,37.8431,-122.2402
94618,10,"",6/15/14,Oakland,CA,37.8431,-122.2402
94609,10,"",7/4/14,Oakland,CA,37.8361,-122.2637
94612,10,"",7/4/14,Oakland,CA,37.8085,-122.2668
94610,10,"",6/25/14,Oakland,CA,37.8126,-122.2443
94611,10,"",7/4/14,Oakland,CA,37.8471,-122.2223
94611,10,"",7/4/14,Oakland,CA,37.8471,-122.2223
94619,10,"",7/3/14,Oakland,CA,37.7878,-122.1884
94618,10,"",7/5/14,Oakland,CA,37.8431,-122.2402
94609,10,"",7/1/14,Oakland,CA,37.8361,-122.2637
94605,10,"",7/4/14,Oakland,CA,37.7641,-122.1633
94612,10,"",5/1/14,oakland,CA,37.8085,-122.2668
94610,10,"",5/1/14,Oakland,CA,37.8126,-122.2443
94618,10,"",5/2/14,Oakland,CA,37.8431,-122.2402
94607,10,"",5/2/14,Oakland,CA,37.8071,-122.2851
94612,9,"",5/29/14,Oakland,CA,37.8085,-122.2668
94618,5,"",6/6/14,Oakland,CA,37.8431,-122.2402
94608,5,"",6/26/14,Oakland,CA,37.8365,-122.2804
94606,5,"",7/4/14,Oakland,CA,37.7956,-122.2429
94612,5,"",5/9/14,Oakland,CA,37.8085,-122.2668
94611,5,"",7/4/14,Oakland,CA,37.8471,-122.2223
94618,5,"",7/1/14,Oakland,CA,37.8431,-122.2402
94608,5,"",5/1/14,Oakland,CA,37.8365,-122.2804
94618,5,"",5/4/14,Oakland,CA,37.8431,-122.2402
94610,3,"",7/1/14,Oakland,CA,37.8126,-122.2443
94609,1,"",6/4/14,Oakland,CA,37.8361,-122.2637
94606,0,"",7/3/14,Oakland,CA,37.7956,-122.2429
94608,50,"",6/9/14,Oakland ,CA,37.8365,-122.2804
94608,50,"",7/4/14,Oakland ,CA,37.8365,-122.2804
94608,25,"",7/4/14,Oakland ,CA,37.8365,-122.2804
94610,100,"",7/4/14,Oakland CA,CA,37.8126,-122.2443
94605,25,"",6/27/14,"Oakland, CA",CA,37.7641,-122.1633
94611,100,"",5/4/14,"Oakland, California",CA,37.8471,-122.2223
94611,50,"",6/7/14,"Oakland, California",CA,37.8471,-122.2223
94561,10,"",7/4/14,Oakley,CA,37.994,-121.7036
95465,100,"",6/30/14,Occidental,CA,38.4087,-122.9954
95465,50,"",7/4/14,Occidental,CA,38.4087,-122.9954
95465,25,"",6/8/14,Occidental,CA,38.4087,-122.9954
95465,25,"",7/4/14,Occidental,CA,38.4087,-122.9954
93445,100,"",6/29/14,Oceano,CA,35.1019,-120.608
92056,100,"",7/5/14,Oceanside,CA,33.1968,-117.2831
92056,100,"",6/29/14,Oceanside,CA,33.1968,-117.2831
92054,50,"",6/24/14,Oceanside,CA,33.2072,-117.3573
92054,50,"",7/2/14,Oceanside,CA,33.2072,-117.3573
92054,50,"",7/5/14,Oceanside,CA,33.2072,-117.3573
92056,50,"",5/7/14,Oceanside,CA,33.1968,-117.2831
92056,50,"",7/4/14,Oceanside,CA,33.1968,-117.2831
92054,50,"",7/4/14,Oceanside,CA,33.2072,-117.3573
92058,50,"",6/8/14,Oceanside,CA,33.2696,-117.3423
92056,36,"",7/2/14,Oceanside,CA,33.1968,-117.2831
92056,35,"",6/20/14,Oceanside,CA,33.1968,-117.2831
92056,30,"",6/20/14,Oceanside,CA,33.1968,-117.2831
92054,25,"",11/5/14,Oceanside,CA,33.2072,-117.3573
92057,25,"",6/29/14,Oceanside,CA,33.2407,-117.3025
92054,25,"",7/5/14,Oceanside,CA,33.2072,-117.3573
92056,25,"",7/4/14,Oceanside,CA,33.1968,-117.2831
92056,25,"",7/31/14,Oceanside,CA,33.1968,-117.2831
92056,25,"",5/18/14,Oceanside,CA,33.1968,-117.2831
92056,25,"",6/3/14,Oceanside,CA,33.1968,-117.2831
92056,25,"",7/4/14,Oceanside,CA,33.1968,-117.2831
92056,20,"",6/14/14,Oceanside,CA,33.1968,-117.2831
92058,20,"",6/26/14,Oceanside,CA,33.2696,-117.3423
92056,10,"",7/4/14,Oceanside,CA,33.1968,-117.2831
92056,10,"",7/4/14,Oceanside,CA,33.1968,-117.2831
92056,10,"",7/16/14,Oceanside,CA,33.1968,-117.2831
92057,10,"",7/4/14,Oceanside,CA,33.2407,-117.3025
92056,10,"",5/2/14,Oceanside,CA,33.1968,-117.2831
92056,5,"",6/12/14,Oceanside,CA,33.1968,-117.2831
92054,3,"",7/5/14,Oceanside,CA,33.2072,-117.3573
93024,250,"",6/30/14,Ojai,CA,34.0324,-119.1343
93023,200,"",3/10/06,Ojai,CA,34.4451,-119.2565
93024,100,"",5/28/20,Ojai,CA,34.0324,-119.1343
93023,100,"",6/30/14,Ojai,CA,34.4451,-119.2565
93024,100,"",7/4/14,Ojai,CA,34.0324,-119.1343
93023,100,"",6/6/14,Ojai,CA,34.4451,-119.2565
93023,100,"",5/1/14,Ojai,CA,34.4451,-119.2565
93023,100,"",5/1/14,OJAI,CA,34.4451,-119.2565
93023,50,"",7/9/14,Ojai,CA,34.4451,-119.2565
93024,50,"",7/4/14,ojai,CA,34.0324,-119.1343
93023,40,"",6/6/14,Ojai,CA,34.4451,-119.2565
93024,25,"",7/3/14,ojai,CA,34.0324,-119.1343
93024,25,"",5/2/14,ojai,CA,34.0324,-119.1343
93023,20,"",5/1/14,OJAI,CA,34.4451,-119.2565
93023,10,"",7/5/14,Ojai,CA,34.4451,-119.2565
93023,10,"",5/9/14,Ojai,CA,34.4451,-119.2565
91764,100,"",7/2/14,Ontario,CA,34.0763,-117.6254
91761,50,"",6/28/14,Ontario,CA,34.0316,-117.6187
91761,25,"",5/11/14,Ontario,CA,34.0316,-117.6187
91761,25,"",6/7/14,Ontario,CA,34.0316,-117.6187
91764,25,"",7/4/14,Ontario,CA,34.0763,-117.6254
91762,20,"",6/23/14,Ontario,CA,34.0584,-117.6665
91762,20,"",5/2/14,Ontario,CA,34.0584,-117.6665
91762,10,"",7/4/14,Ontario,CA,34.0584,-117.6665
91762,5,"",5/8/14,Ontario,CA,34.0584,-117.6665
92869,200,"",6/25/14,Orange,CA,33.7868,-117.7934
92865,100,"",3/10/06,Orange,CA,33.8263,-117.8511
92868,100,"",7/5/14,Orange,CA,33.7875,-117.8776
92869,100,"",7/4/14,Orange,CA,33.7868,-117.7934
92867,100,"",6/24/14,Orange,CA,33.811,-117.8493
92869,100,"",5/15/14,Orange,CA,33.7868,-117.7934
92868,100,"",7/3/14,Orange,CA,33.7875,-117.8776
92867,100,"",6/29/14,Orange,CA,33.811,-117.8493
92867,100,"",5/1/14,Orange,CA,33.811,-117.8493
92869,50,"",7/4/14,Orange,CA,33.7868,-117.7934
92866,50,"",6/22/14,Orange,CA,33.7877,-117.8423
92867,50,"",5/10/14,Orange,CA,33.811,-117.8493
92866,25,"",7/4/14,Orange,CA,33.7877,-117.8423
92866,25,"",7/4/14,Orange,CA,33.7877,-117.8423
92866,10,"",7/4/14,Orange,CA,33.7877,-117.8423
92869,10,"",7/4/14,Orange,CA,33.7868,-117.7934
92866,5,"",7/4/14,Orange,CA,33.7877,-117.8423
92863,1,"",7/5/14,Orange,CA,33.8153,-117.8273
92865,1,"",5/1/14,Orange,CA,33.8263,-117.8511
95662,200,"",6/6/14,Orangevale,CA,38.6845,-121.2256
95662,50,"",6/20/14,Orangevale,CA,38.6845,-121.2256
95662,25,"",5/6/14,Orangevale,CA,38.6845,-121.2256
95662,25,"",7/10/14,Orangevale,CA,38.6845,-121.2256
95662,25,"",7/24/14,Orangevale,CA,38.6845,-121.2256
95662,20,"",6/27/14,Orangevale,CA,38.6845,-121.2256
95662,10,"",7/5/14,Orangevale,CA,38.6845,-121.2256
95962,50,"",7/3/14,Oregon House,CA,39.3459,-121.2663
95962,50,"",7/4/14,Oregon House,CA,39.3459,-121.2663
95962,25,"",5/9/14,Oregon House,CA,39.3459,-121.2663
95962,10,"",7/29/14,Oregon House,CA,39.3459,-121.2663
94563,1000,"",5/7/14,Orinda,CA,37.8787,-122.1728
94563,1000,"",7/3/14,Orinda,CA,37.8787,-122.1728
94563,500,"",5/9/14,Orinda,CA,37.8787,-122.1728
94563,300,"",5/13/14,Orinda,CA,37.8787,-122.1728
94563,250,"",9/5/14,Orinda,CA,37.8787,-122.1728
94563,200,"",6/20/14,Orinda,CA,37.8787,-122.1728
94563,100,"",6/3/14,Orinda,CA,37.8787,-122.1728
94563,100,"",6/11/14,Orinda,CA,37.8787,-122.1728
94563,100,"",7/4/14,Orinda,CA,37.8787,-122.1728
94563,100,"",5/13/14,Orinda,CA,37.8787,-122.1728
94563,70,"",7/4/14,Orinda,CA,37.8787,-122.1728
94563,50,"",9/5/14,Orinda,CA,37.8787,-122.1728
94563,50,"",7/5/14,Orinda,CA,37.8787,-122.1728
94563,50,"",5/11/14,Orinda,CA,37.8787,-122.1728
94563,50,"",6/27/14,Orinda,CA,37.8787,-122.1728
94563,50,"",6/12/14,Orinda,CA,37.8787,-122.1728
94563,50,"",7/4/14,Orinda,CA,37.8787,-122.1728
94563,50,"",7/5/14,Orinda,CA,37.8787,-122.1728
94563,50,"",7/2/14,Orinda,CA,37.8787,-122.1728
94563,30,"",6/21/14,Orinda,CA,37.8787,-122.1728
94563,25,"",7/4/14,Orinda,CA,37.8787,-122.1728
94563,25,"",7/4/14,Orinda,CA,37.8787,-122.1728
94563,25,"",7/20/14,Orinda,CA,37.8787,-122.1728
94563,25,"",7/5/14,Orinda,CA,37.8787,-122.1728
94563,25,"",7/3/14,Orinda,CA,37.8787,-122.1728
94563,20,"",6/27/14,Orinda,CA,37.8787,-122.1728
94563,1,"",6/27/14,Orinda,CA,37.8787,-122.1728
95963,25,"",7/4/14,Orland,CA,39.7314,-122.2534
95966,100,"",5/2/14,Oroville,CA,39.4877,-121.4698
95966,10,"",7/5/14,Oroville,CA,39.4877,-121.4698
95966,5,"",5/6/14,Oroville,CA,39.4877,-121.4698
93033,100,"",7/1/14,Oxnard,CA,34.1685,-119.1717
93036,50,"",7/4/14,Oxnard,CA,34.2351,-119.182
93035,50,"",6/29/14,Oxnard,CA,34.1822,-119.216
93030,25,"",5/2/14,Oxnard,CA,34.2141,-119.175
93033,10,"",7/4/14,Oxnard,CA,34.1685,-119.1717
93035,10,"",7/4/14,Oxnard,CA,34.1822,-119.216
93035,5,"",6/24/14,Oxnard,CA,34.1822,-119.216
93950,250,"",7/2/14,Pacific Grove,CA,36.6167,-121.922
93950,250,"",7/4/14,Pacific Grove,CA,36.6167,-121.922
93950,100,"",5/28/20,Pacific Grove,CA,36.6167,-121.922
93950,100,"",5/10/14,Pacific Grove,CA,36.6167,-121.922
93950,100,"",6/7/14,Pacific Grove,CA,36.6167,-121.922
93950,100,"",5/3/14,Pacific Grove,CA,36.6167,-121.922
93940,50,"",12/5/14,Pacific Grove,CA,36.5802,-121.8443
93950,50,"",5/26/14,Pacific Grove,CA,36.6167,-121.922
93950,50,"",7/3/14,Pacific Grove,CA,36.6167,-121.922
93950,50,"",7/4/14,Pacific Grove,CA,36.6167,-121.922
93950,25,"",7/3/14,Pacific Grove,CA,36.6167,-121.922
93950,25,"",7/5/14,Pacific Grove,CA,36.6167,-121.922
93950,10,"",7/4/14,Pacific Grove,CA,36.6167,-121.922
90272,200,"",6/19/14,Pacific Palisades,CA,34.0787,-118.5422
90272,200,"",5/2/14,Pacific Palisades,CA,34.0787,-118.5422
90272,100,"",5/25/20,Pacific Palisades,CA,34.0787,-118.5422
90272,100,"",7/29/14,Pacific Palisades,CA,34.0787,-118.5422
90272,100,"",7/2/14,Pacific Palisades,CA,34.0787,-118.5422
90272,100,"",5/1/14,Pacific Palisades,CA,34.0787,-118.5422
90272,50,"",3/10/06,Pacific Palisades,CA,34.0787,-118.5422
90272,50,"",5/7/14,Pacific Palisades,CA,34.0787,-118.5422
90272,50,"",6/10/14,Pacific Palisades,CA,34.0787,-118.5422
90272,50,"",7/3/14,Pacific Palisades,CA,34.0787,-118.5422
90272,50,"",7/4/14,Pacific Palisades,CA,34.0787,-118.5422
90272,30,"",7/4/14,Pacific Palisades,CA,34.0787,-118.5422
90272,30,"",7/4/14,Pacific Palisades,CA,34.0787,-118.5422
90272,25,"",7/4/14,Pacific Palisades,CA,34.0787,-118.5422
90272,25,"",6/30/14,Pacific Palisades,CA,34.0787,-118.5422
90272,25,"",7/5/14,Pacific Palisades,CA,34.0787,-118.5422
90272,25,"",7/5/14,Pacific Palisades,CA,34.0787,-118.5422
90272,20,"",5/12/14,Pacific Palisades,CA,34.0787,-118.5422
90272,15,"",6/27/14,Pacific Palisades,CA,34.0787,-118.5422
90272,10,"",6/12/14,Pacific Palisades,CA,34.0787,-118.5422
90272,10,"",7/5/14,Pacific Palisades,CA,34.0787,-118.5422
90272,2,"",6/27/14,Pacific Palisades,CA,34.0787,-118.5422
90272,2,"",5/1/14,Pacific Palisades,CA,34.0787,-118.5422
94044,500,"",6/20/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",7/1/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",5/5/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",5/5/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",7/2/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",6/21/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",6/27/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",7/2/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",5/7/14,Pacifica,CA,37.6196,-122.4816
94044,100,"",6/19/14,Pacifica,CA,37.6196,-122.4816
94404,50,"",7/4/14,Pacifica,CA,37.5538,-122.27
94044,50,"",9/5/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",9/6/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",9/7/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",5/11/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",7/5/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",5/10/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",5/8/14,Pacifica,CA,37.6196,-122.4816
94044,50,"",7/3/14,Pacifica,CA,37.6196,-122.4816
94404,50,"",6/6/14,Pacifica,CA,37.5538,-122.27
94044,25,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,25,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,25,"",6/26/14,Pacifica,CA,37.6196,-122.4816
94044,25,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,25,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,25,"",5/1/14,Pacifica,CA,37.6196,-122.4816
94044,20,"",5/13/14,Pacifica,CA,37.6196,-122.4816
94044,15,"",7/4/14,Pacifica,CA,37.6196,-122.4816
94044,25,"",7/3/14,"Pacifica, CA",CA,37.6196,-122.4816
91331,50,"",7/5/14,Pacoima,CA,34.2556,-118.4208
91331,25,"",7/4/14,Pacoima,CA,34.2556,-118.4208
91331,10,"",6/28/14,Pacoima,CA,34.2556,-118.4208
95968,20,"",5/7/14,Palermo,CA,39.4361,-121.5454
92260,250,"",7/29/14,Palm Desert,CA,33.6806,-116.4027
92260,100,"",6/12/14,Palm Desert,CA,33.6806,-116.4027
92260,100,"",7/5/14,Palm Desert,CA,33.6806,-116.4027
92211,50,"",1/10/06,Palm Desert,CA,33.7644,-116.3398
92211,50,"",6/18/14,Palm Desert,CA,33.7644,-116.3398
92260,25,"",5/11/14,Palm Desert,CA,33.6806,-116.4027
92211,25,"",7/4/14,Palm Desert,CA,33.7644,-116.3398
92211,10,"",6/25/14,Palm Desert,CA,33.7644,-116.3398
92264,1000,"",6/30/14,Palm Springs,CA,33.8018,-116.517
92264,1000,"",6/30/14,Palm Springs,CA,33.8018,-116.517
92262,100,"",6/23/14,Palm Springs,CA,33.8414,-116.5347
92262,50,"",7/4/14,Palm Springs,CA,33.8414,-116.5347
92264,50,"",5/10/14,Palm Springs,CA,33.8018,-116.517
92262,50,"",6/21/14,Palm Springs,CA,33.8414,-116.5347
92262,50,"",7/2/14,Palm Springs,CA,33.8414,-116.5347
92262,50,"",7/24/14,Palm Springs,CA,33.8414,-116.5347
92262,50,"",6/26/14,Palm Springs,CA,33.8414,-116.5347
92262,50,"",7/2/14,Palm Springs,CA,33.8414,-116.5347
92264,50,"",5/9/14,Palm Springs,CA,33.8018,-116.517
92262,25,"",6/18/14,Palm Springs,CA,33.8414,-116.5347
92264,25,"",7/2/14,Palm Springs,CA,33.8018,-116.517
92263,25,"",6/11/14,Palm Springs,CA,33.7611,-116.5359
92264,25,"",7/6/14,Palm Springs,CA,33.8018,-116.517
92262,15,"",5/15/14,Palm Springs,CA,33.8414,-116.5347
92264,5,"",6/20/14,Palm Springs,CA,33.8018,-116.517
90064,100,"",6/5/14,"Palm Springs, CALos Angeles",CA,34.0353,-118.4259
93551,100,"",7/4/14,Palmdale,CA,34.6017,-118.231
93551,100,"",6/27/14,Palmdale,CA,34.6017,-118.231
93550,50,"",5/11/14,Palmdale,CA,34.4133,-118.0917
93551,25,"",7/4/14,Palmdale,CA,34.6017,-118.231
93551,20,"",5/10/14,Palmdale,CA,34.6017,-118.231
93552,20,"",6/29/14,Palmdale,CA,34.5715,-118.0231
94301,50000,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,10000,"",7/5/14,Palo Alto,CA,37.418,-122.1274
94306,5000,"",7/7/14,Palo Alto,CA,37.418,-122.1274
94304,4000,"",7/2/14,Palo Alto,CA,37.4334,-122.1842
94303,2000,"",6/27/14,Palo Alto,CA,37.4673,-122.1388
94306,1000,"",9/5/14,Palo Alto,CA,37.418,-122.1274
94301,1000,"",5/6/14,Palo Alto,CA,37.4443,-122.1497
94301,1000,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,1000,"",7/3/14,Palo Alto,CA,37.4443,-122.1497
94306,1000,"",7/1/14,Palo Alto,CA,37.418,-122.1274
94306,1000,"",6/10/14,Palo Alto,CA,37.418,-122.1274
94301,1000,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,1000,"",7/1/14,Palo Alto,CA,37.4443,-122.1497
94301,1000,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94301,1000,"",7/6/14,Palo Alto,CA,37.4443,-122.1497
94302,500,"",9/5/14,Palo Alto,CA,37.1894,-121.7053
94301,500,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,500,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94306,500,"",7/6/14,Palo Alto,CA,37.418,-122.1274
94301,500,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,500,"",5/5/14,Palo Alto,CA,37.4443,-122.1497
94301,500,"",5/7/14,Palo Alto,CA,37.4443,-122.1497
94303,500,"",5/6/14,Palo Alto,CA,37.4673,-122.1388
94303,500,"",6/19/14,Palo Alto,CA,37.4673,-122.1388
94301,500,"",6/27/14,Palo Alto,CA,37.4443,-122.1497
94301,500,"",7/2/14,Palo Alto,CA,37.4443,-122.1497
94306,500,"",5/2/14,Palo Alto,CA,37.418,-122.1274
94301,500,"",5/2/14,Palo Alto,CA,37.4443,-122.1497
94303,400,"",6/20/14,Palo Alto,CA,37.4673,-122.1388
94304,256,"",5/1/14,Palo Alto,CA,37.4334,-122.1842
94301,250,"",5/26/20,Palo Alto,CA,37.4443,-122.1497
94301,250,"",7/17/10,Palo Alto,CA,37.4443,-122.1497
94303,250,"",6/8/14,Palo Alto,CA,37.4673,-122.1388
94301,250,"",7/3/14,Palo Alto,CA,37.4443,-122.1497
94301,250,"",5/10/14,Palo Alto,CA,37.4443,-122.1497
94301,250,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,250,"",7/29/14,Palo Alto,CA,37.418,-122.1274
94301,250,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,250,"",7/5/14,Palo Alto,CA,37.418,-122.1274
94303,250,"",7/3/14,Palo Alto,CA,37.4673,-122.1388
94301,250,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,250,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94301,250,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94303,250,"",6/6/14,Palo Alto,CA,37.4673,-122.1388
94303,250,"",6/30/14,Palo Alto,CA,37.4673,-122.1388
94303,250,"",7/5/14,Palo Alto,CA,37.4673,-122.1388
94301,250,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,202,"",5/5/14,Palo Alto,CA,37.4443,-122.1497
94301,200,"",6/27/14,Palo Alto,CA,37.4443,-122.1497
94304,200,"",6/12/14,Palo Alto,CA,37.4334,-122.1842
94303,200,"",5/31/14,Palo Alto,CA,37.4673,-122.1388
94301,200,"",5/2/14,Palo Alto,CA,37.4443,-122.1497
94306,200,"",5/3/14,Palo Alto,CA,37.418,-122.1274
94303,200,"",5/4/14,Palo Alto,CA,37.4673,-122.1388
94306,175,"",6/27/14,palo alto,CA,37.418,-122.1274
94301,150,"",5/7/14,Palo Alto,CA,37.4443,-122.1497
94303,150,"",6/30/14,Palo Alto,CA,37.4673,-122.1388
94040,111,"",5/4/14,palo alto,CA,37.3855,-122.088
94301,100,"",5/14/20,palo alto,CA,37.4443,-122.1497
94301,100,"",5/26/20,Palo Alto,CA,37.4443,-122.1497
94306,100,"",12/5/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",5/7/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",6/27/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",5/9/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",6/30/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",7/6/14,Palo Alto,CA,37.4443,-122.1497
94303,100,"",7/3/14,Palo Alto,CA,37.4673,-122.1388
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94303,100,"",7/3/14,Palo Alto,CA,37.4673,-122.1388
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94309,100,"",7/4/14,Palo Alto,CA,37.1894,-121.7053
94301,100,"",7/3/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",7/2/14,Palo Alto,CA,37.4443,-122.1497
94303,100,"",5/11/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",6/9/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",5/12/14,palo alto,CA,37.418,-122.1274
94306,100,"",6/12/14,palo alto,CA,37.418,-122.1274
94306,100,"",7/4/14,palo alto,CA,37.418,-122.1274
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",6/27/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",6/7/14,palo alto,CA,37.418,-122.1274
94301,100,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",6/4/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",6/27/14,Palo Alto,CA,37.418,-122.1274
94303,100,"",6/25/14,Palo Alto,CA,37.4673,-122.1388
94301,100,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",6/27/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94303,100,"",5/15/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",7/4/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",6/5/14,Palo Alto,CA,37.418,-122.1274
94303,100,"",6/30/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",5/10/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",6/28/14,Palo Alto,CA,37.4673,-122.1388
94301,100,"",6/7/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",6/30/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94303,100,"",6/8/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",6/7/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",6/29/14,Palo Alto,CA,37.4443,-122.1497
94303,100,"",6/4/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",6/29/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",5/12/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",5/5/14,PALO ALTO,CA,37.4443,-122.1497
94303,100,"",6/25/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",6/26/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",6/26/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94306,100,"",7/3/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94301,100,"",7/6/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",6/18/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",7/5/14,Palo Alto,CA,37.4443,-122.1497
94301,100,"",6/30/14,Palo Alto,CA,37.4443,-122.1497
94303,100,"",6/5/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",7/5/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",7/5/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",5/7/14,Palo Alto,CA,37.418,-122.1274
94303,100,"",7/4/14,Palo Alto,CA,37.4673,-122.1388
94302,100,"",7/4/14,Palo Alto,CA,37.1894,-121.7053
94306,100,"",6/19/14,Palo Alto,CA,37.418,-122.1274
94303,100,"",7/4/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",7/4/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",5/4/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",5/2/14,Palo Alto,CA,37.4673,-122.1388
94306,100,"",5/4/14,Palo Alto,CA,37.418,-122.1274
94306,100,"",5/4/14,Palo Alto,CA,37.418,-122.1274
94303,100,"",5/1/14,Palo Alto,CA,37.4673,-122.1388
94303,100,"",5/1/14,Palo Alto,CA,37.4673,-122.1388
94301,50,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,50,"",5/6/14,Palo Alto,CA,37.418,-122.1274
94301,50,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94301,50,"",7/4/14,Palo Alto,CA,37.4443,-122.1497
94306,50,"",7/4/14,Palo Alto,CA,37.418,-122.1274
94303,50,"",7/4/14,Palo Alto,CA,37.4673,-122.1388
94306,50,"",7/14/14,Palo Alto,CA,37.418,-122.1274
